time,deviceId,value
1469768333,30,on
1469768334,31,on
1469768348,30,off
1469768349,31,off
1469768408,30,on
1469768409,31,on
1469768423,30,off
1469768424,31,off
1469768504,14,27.5
1469768504,5,100
1469768536,30,on
1469768537,31,on
1469768551,30,off
1469768552,31,off
1469768557,30,on
1469768557,31,on
1469768571,30,off
1469768572,31,off
1469768573,30,on
1469768573,31,on
1469768587,30,off
1469768588,31,off
1469768588,30,on
1469768588,31,on
1469768594,5,99
1469768595,7,29
1469768603,30,off
1469768604,31,off
1469768609,30,on
1469768609,31,on
1469768623,30,off
1469768624,31,off
1469768631,30,on
1469768632,31,on
1469768636,4,22
1469768645,30,off
1469768646,31,off
1469768651,30,on
1469768652,31,on
1469768665,30,off
1469768666,31,off
1469768669,30,on
1469768669,31,on
1469768684,22,on
1469768685,23,99
1469768686,5,101
1469768687,34,37
1469768687,24,on
1469768687,25,on
1469768688,26,63
1469768699,30,off
1469768699,31,off
1469768704,24,off
1469768705,25,off
1469768705,22,off
1469768709,24,on
1469768709,25,on
1469768712,1,87
1469768713,3,27.5
1469768715,8,320
1469768723,24,off
1469768724,25,off
1469768728,24,on
1469768728,25,on
1469768742,24,off
1469768743,25,off
1469768744,24,on
1469768744,25,on
1469768758,24,off
1469768759,25,off
1469768759,24,on
1469768759,25,on
1469768761,22,on
1469768763,20,on
1469768764,21,99
1469768766,32,0
1469768766,4,79
1469768773,24,off
1469768774,25,off
1469768775,5,5
1469768775,6,30
1469768775,7,29.1
1469768781,28,on
1469768781,29,99
1469768785,8,435.0000128
1469768792,20,off
1469768795,22,off
1469768802,1,89
1469768803,2,52
1469768803,3,27.6
1469768804,13,26.3
1469768804,14,27.7
1469768822,21,0
1469768827,4,25
1469768855,26,0
1469768865,5,4
1469768892,1,7
1469768955,5,5
1469768963,23,0
1469768983,1,2
1469769045,5,4
1469769045,7,29
1469769072,1,3
1469769073,3,27.7
1469769086,8,422
1469769088,28,off
1469769125,28,on
1469769126,4,23
1469769135,5,3
1469769154,8,371.0000128
1469769181,28,off
1469769214,28,on
1469769225,5,4
1469769238,28,off
1469769342,1,2
1469769402,14,27.9
1469769405,7,28.9
1469769426,4,26
1469769432,1,4
1469769454,8,418
1469769480,28,on
1469769505,28,off
1469769522,1,3
1469769612,1,4
1469769675,5,5
1469769726,4,36
1469769753,8,412
1469769765,5,4
1469769765,7,28.8
1469769792,1,3
1469769887,4,44
1469769945,5,5
1469769953,4,48
1469769959,4,49
1469770003,13,26.4
1469770006,28,on
1469770021,28,off
1469770035,5,4
1469770052,8,407.0000128
1469770063,3,27.8
1469770067,28,on
1469770083,28,off
1469770126,4,61
1469770128,4,62
1469770138,20,on
1469770140,4,64
1469770142,4,63
1469770151,4,64
1469770153,2,51
1469770153,20,off
1469770164,4,65
1469770175,4,66
1469770177,21,99
1469770179,4,103
1469770183,21,0
1469770215,7,28.7
1469770243,1,4
1469770252,28,on
1469770282,28,off
1469770282,28,on
1469770305,5,5
1469770333,1,3
1469770333,2,52
1469770353,8,408.9999872
1469770395,5,4
1469770418,22,on
1469770418,23,99
1469770421,34,49
1469770423,24,on
1469770423,25,on
1469770424,26,63
1469770431,28,off
1469770432,20,on
1469770432,21,99
1469770435,40,26.7
1469770440,24,off
1469770441,25,off
1469770471,20,off
1469770473,22,off
1469770473,20,on
1469770474,22,on
1469770476,4,147
1469770477,28,on
1469770485,7,28.6
1469770489,20,off
1469770494,22,off
1469770498,22,on
1469770500,20,on
1469770510,28,off
1469770513,1,88
1469770514,22,off
1469770516,20,off
1469770523,20,on
1469770533,26,0
1469770541,20,off
1469770541,20,on
1469770546,23,0
1469770560,20,off
1469770561,4,73
1469770562,20,on
1469770566,4,153
1469770582,20,off
1469770585,20,on
1469770592,4,83
1469770603,1,3
1469770605,20,off
1469770612,4,156
1469770634,29,0
1469770635,21,0
1469770635,4,76
1469770637,4,71
1469770637,8,314
1469770646,4,105
1469770665,6,31
1469770712,20,on
1469770712,22,on
1469770713,21,99
1469770713,23,99
1469770717,4,164
1469770728,20,off
1469770758,21,0
1469770783,1,9
1469770791,30,on
1469770791,31,on
1469770792,32,78
1469770806,30,off
1469770806,31,off
1469770807,22,off
1469770832,30,on
1469770832,31,on
1469770845,5,110
1469770845,7,28.5
1469770847,30,off
1469770847,31,off
1469770849,30,on
1469770850,31,on
1469770864,30,off
1469770864,31,off
1469770873,1,5
1469770873,3,27.7
1469770903,13,26.5
1469770909,30,on
1469770910,31,on
1469770924,30,off
1469770924,31,off
1469770926,30,on
1469770926,31,on
1469770935,5,107
1469770936,7,28.4
1469770936,8,307.0000128
1469770940,30,off
1469770940,31,off
1469770947,30,on
1469770947,31,on
1469770961,30,off
1469770961,31,off
1469770963,1,9
1469770966,30,on
1469770967,31,on
1469770981,30,off
1469770982,31,off
1469770983,30,on
1469770983,31,on
1469770997,30,off
1469770998,30,on
1469771012,30,off
1469771013,31,off
1469771013,30,on
1469771013,31,on
1469771017,4,119
1469771025,5,112
1469771027,30,off
1469771028,31,off
1469771029,30,on
1469771029,31,on
1469771033,22,on
1469771037,24,on
1469771037,25,on
1469771037,26,63
1469771045,30,off
1469771045,31,off
1469771052,24,off
1469771052,25,off
1469771052,22,off
1469771053,1,105
1469771064,24,on
1469771064,25,on
1469771079,24,off
1469771079,25,off
1469771083,24,on
1469771084,25,on
1469771098,24,off
1469771098,25,off
1469771099,24,on
1469771099,25,on
1469771113,32,0
1469771114,24,off
1469771114,25,off
1469771115,5,2
1469771118,24,on
1469771119,25,on
1469771121,22,on
1469771133,24,off
1469771133,25,off
1469771143,1,91
1469771143,2,53
1469771203,13,26.4
1469771205,5,4
1469771210,22,off
1469771219,22,on
1469771233,1,124
1469771236,8,299.0000128
1469771248,20,on
1469771248,21,99
1469771265,22,off
1469771267,20,off
1469771270,26,0
1469771274,20,on
1469771275,22,on
1469771278,24,on
1469771278,25,on
1469771279,26,63
1469771292,24,off
1469771292,25,off
1469771293,20,off
1469771307,20,on
1469771317,4,158
1469771321,43,on
1469771323,1,121
1469771324,22,off
1469771349,22,on
1469771366,20,off
1469771371,20,on
1469771384,26,0
1469771389,5,3
1469771390,43,off
1469771397,24,on
1469771397,25,on
1469771398,26,63
1469771407,20,off
1469771412,24,off
1469771412,25,off
1469771413,1,76
1469771414,3,27.9
1469771437,21,0
1469771442,28,on
1469771442,4,110
1469771443,29,99
1469771446,8,395.0000128
1469771466,28,off
1469771475,5,4
1469771476,7,28.5
1469771479,22,off
1469771496,14,28.1
1469771497,22,on
1469771502,13,26.5
1469771503,1,73
1469771503,3,28
1469771565,5,3
1469771568,22,off
1469771593,1,110
1469771600,29,0
1469771604,8,296.9999872
1469771656,7,28.6
1469771683,1,109
1469771683,3,28.1
1469771741,4,96
1469771743,26,0
1469771746,7,28.5
1469771773,1,4
1469771795,14,28.2
1469771835,5,4
1469771836,7,28.6
1469771863,1,5
1469771863,2,52
1469771869,23,0
1469771925,5,3
1469771926,4,81
1469771937,4,80
1469771953,1,2
1469771954,3,28.2
1469772016,5,4
1469772043,1,3
1469772094,14,28.3
1469772105,5,3
1469772133,1,2
1469772196,5,4
1469772223,1,4
1469772226,4,62
1469772234,4,61
1469772248,4,60
1469772267,4,59
1469772285,5,3
1469772313,1,2
1469772375,5,4
1469772403,1,3
1469772465,5,3
1469772493,1,2
1469772501,8,299.0000128
1469772567,4,46
1469772583,1,3
1469772645,5,4
1469772693,14,28.1
1469772735,5,5
1469772801,8,300.9999872
1469772826,5,4
1469772853,1,2
1469772867,4,38
1469772915,5,3
1469772943,1,4
1469772992,14,27.9
1469773006,5,5
1469773096,5,6
1469773100,8,307.0000128
1469773123,1,3
1469773167,4,32
1469773186,5,3
1469773213,1,4
1469773303,1,3
1469773366,5,4
1469773393,1,2
1469773394,3,28.1
1469773399,8,312
1469773456,5,3
1469773467,4,28
1469773483,1,5
1469773546,5,4
1469773546,7,28.5
1469773573,1,2
1469773574,3,28.2
1469773591,14,28
1469773636,5,3
1469773663,1,3
1469773698,8,307.0000128
1469773726,5,4
1469773726,7,28.6
1469773753,1,2
1469773754,3,28.1
1469773768,4,25
1469773816,7,28.5
1469773843,1,3
1469773890,14,28.1
1469773906,5,3
1469773934,1,2
1469773996,5,5
1469773997,8,295.0000128
1469774023,1,3
1469774068,4,23
1469774086,6,32
1469774176,5,3
1469774189,14,28.2
1469774293,1,4
1469774296,8,288
1469774356,5,5
1469774369,4,22
1469774383,1,3
1469774488,14,28.3
1469774536,5,4
1469774563,1,2
1469774595,8,282
1469774626,5,3
1469774653,1,3
1469774669,4,21
1469774716,5,4
1469774743,1,1
1469774744,2,53
1469774787,14,28.2
1469774833,1,3
1469774834,2,52
1469774895,8,276
1469774896,5,3
1469774923,1,2
1469774924,2,53
1469774969,4,20
1469774986,5,4
1469775017,1,4
1469775017,2,52
1469775086,14,28
1469775103,1,3
1469775104,2,53
1469775166,5,5
1469775194,2,52
1469775194,8,272.9999872
1469775256,5,4
1469775283,1,4
1469775346,5,3
1469775463,1,3
1469775464,2,53
1469775492,8,268
1469775554,1,2
1469775554,2,52
1469775569,4,19
1469775643,1,3
1469775644,2,53
1469775733,2,52
1469775792,8,260.9999872
1469775796,5,2
1469775886,5,5
1469775976,5,4
1469776003,1,2
1469776066,5,5
1469776090,8,248.9999872
1469776156,5,4
1469776183,1,3
1469776274,1,4
1469776282,14,28.1
1469776389,8,246
1469776419,8,164
1469776435,8,240.9999872
1469776453,1,3
1469776454,3,28
1469776470,8,163
1469776470,4,12
1469776509,8,230
1469776516,5,5
1469776535,8,149
1469776543,1,2
1469776544,3,28.1
1469776550,8,210
1469776573,8,135
1469776581,14,28.2
1469776586,8,203
1469776606,5,2
1469776634,1,3
1469776634,2,53
1469776696,5,3
1469776724,2,52
1469776770,4,18
1469776786,5,4
1469776880,14,28.1
1469776885,8,238
1469776903,1,2
1469776904,2,53
1469776966,5,3
1469776993,1,3
1469776994,2,52
1469777070,4,17
1469777146,5,4
1469777179,14,28
1469777185,8,234
1469777264,1,5
1469777354,1,2
1469777416,5,2
1469777444,1,1
1469777444,2,53
1469777478,14,27.9
1469777483,8,230
1469777505,13,26.6
1469777506,5,4
1469777534,1,3
1469777596,5,3
1469777670,4,16
1469777714,1,2
1469777776,5,4
1469777777,14,27.8
1469777782,8,220
1469777805,13,26.5
1469777866,5,3
1469777894,1,3
1469777956,5,4
1469777970,4,13
1469777984,1,2
1469778016,8,144
1469778030,8,87
1469778046,5,3
1469778074,2,52
1469778077,14,28
1469778136,5,4
1469778164,1,3
1469778254,1,2
1469778254,2,53
1469778270,4,5
1469778280,8,57
1469778302,8,56
1469778363,8,55
1469778376,14,28.2
1469778400,8,56
1469778426,8,57
1469778434,2,52
1469778445,8,58
1469778450,8,59
1469778458,8,60
1469778465,8,61
1469778474,8,62
1469778500,8,117
1469778510,8,183
1469778524,1,3
1469778524,2,53
1469778570,4,11
1469778586,5,3
1469778675,14,28.3
1469778676,5,5
1469778704,1,2
1469778704,2,52
1469778766,5,2
1469778794,1,3
1469778794,2,53
1469778809,8,198
1469778856,5,4
1469778870,4,10
1469778884,1,2
1469778884,2,52
1469778974,1,1
1469779064,1,3
1469779064,2,53
1469779108,8,186
1469779126,5,3
1469779154,2,52
1469779170,4,8
1469779218,5,5
1469779244,2,53
1469779273,14,28.2
1469779306,5,4
1469779334,1,2
1469779334,2,52
1469779407,8,181
1469779424,2,53
1469779470,4,7
1469779514,2,52
1469779573,14,28.1
1469779576,5,3
1469779604,2,53
1469779666,5,2
1469779694,2,52
1469779707,8,173
1469779756,5,4
1469779770,4,6
1469779846,5,3
1469779872,14,27.9
1469779874,1,3
1469779874,2,53
1469779936,5,4
1469780006,8,169
1469780116,5,6
1469780144,2,52
1469780206,5,3
1469780305,8,167
1469780324,2,53
1469780370,4,7
1469780386,5,6
1469780471,14,28
1469780476,5,4
1469780504,1,2
1469780566,5,2
1469780594,1,3
1469780605,8,161
1469780656,5,3
1469780684,1,2
1469780746,5,5
1469780770,14,28.1
1469780774,1,3
1469780864,2,52
1469780903,8,153
1469780926,5,3
1469781017,5,4
1469781106,5,3
1469781113,8,93
1469781134,2,53
1469781197,5,4
1469781270,4,6
1469781314,2,52
1469781368,14,28
1469781412,8,142
1469781494,1,2
1469781494,2,53
1469781646,5,3
1469781668,14,27.8
1469781712,8,136
1469781764,2,52
1469781916,5,2
1469781944,1,3
1469782006,5,3
1469782010,8,124
1469782096,5,4
1469782171,4,5
1469782186,5,3
1469782214,1,4
1469782277,5,4
1469782304,1,2
1469782310,8,120
1469782366,5,3
1469782457,5,4
1469782536,8,60
1469782539,8,59
1469782541,8,58
1469782545,8,57
1469782546,5,3
1469782558,8,58
1469782560,8,59
1469782563,8,63
1469782565,14,27.9
1469782574,1,3
1469782664,1,4
1469782726,5,5
1469782754,1,3
1469782755,3,28
1469782771,4,4
1469782844,3,28.1
1469782861,8,39
1469782906,5,4
1469782934,1,1
1469782997,5,3
1469783024,1,3
1469783024,2,53
1469783063,8,47
1469783086,5,4
1469783091,8,53
1469783114,2,52
1469783176,5,3
1469783266,5,5
1469783294,2,53
1469783357,5,4
1469783371,4,5
1469783384,1,2
1469783384,2,52
1469783390,8,93
1469783446,5,5
1469783474,2,53
1469783537,5,3
1469783627,5,4
1469783654,1,3
1469783655,2,52
1469783671,4,4
1469783689,8,86
1469783717,5,3
1469783744,1,4
1469783745,2,53
1469783761,14,27.8
1469783807,5,4
1469783834,1,3
1469783835,2,52
1469783897,5,3
1469783924,1,2
1469783973,8,80
1469783987,5,2
1469784014,2,53
1469784077,5,5
1469784104,2,52
1469784167,5,3
1469784194,1,3
1469784272,8,72
1469784282,8,71
1469784284,1,2
1469784285,2,53
1469784360,14,27.7
1469784374,1,3
1469784437,5,2
1469784464,2,52
1469784527,5,3
1469784554,1,1
1469784581,8,34
1469784617,5,4
1469784645,1,2
1469784659,14,27.8
1469784707,5,3
1469784734,1,1
1469784797,5,4
1469784824,1,3
1469784870,8,53
1469784958,14,27.9
1469784977,5,3
1469785004,2,53
1469785067,5,4
1469785157,5,5
1469785169,8,61
1469785179,8,62
1469785184,1,2
1469785247,5,4
1469785257,14,28
1469785274,1,3
1469785279,28,on
1469785280,29,99
1469785282,8,168
1469785295,28,off
1469785364,1,2
1469785365,2,52
1469785427,5,3
1469785454,2,53
1469785471,4,5
1469785517,5,4
1469785581,8,155
1469785634,1,3
1469785724,1,4
1469785787,5,3
1469785814,1,2
1469785855,14,27.9
1469785877,5,5
1469785880,8,150
1469785904,1,3
1469785967,5,4
1469785994,1,5
1469786084,1,2
1469786147,5,5
1469786154,14,27.8
1469786179,8,145
1469786195,29,0
1469786199,8,52
1469786205,8,53
1469786237,5,4
1469786264,1,3
1469786354,1,2
1469786371,4,4
1469786444,2,52
1469786445,3,28
1469786453,14,27.7
1469786504,8,36
1469786507,5,3
1469786507,6,33
1469786535,3,28.1
1469786597,6,32
1469786624,1,3
1469786687,5,4
1469786687,6,33
1469786691,8,42
1469786715,1,2
1469786715,2,53
1469786752,14,27.8
1469786777,6,32
1469786957,5,3
1469786957,6,33
1469786971,4,3
1469786984,1,3
1469786985,2,52
1469786989,8,30
1469787047,5,5
1469787051,14,27.9
1469787075,2,53
1469787137,5,4
1469787164,1,4
1469787165,2,52
1469787227,5,3
1469787254,1,3
1469787255,2,53
1469787288,8,28
1469787317,5,4
1469787345,2,52
1469787350,14,28
1469787434,1,2
1469787497,5,3
1469787587,5,4
1469787588,8,26
1469787615,2,53
1469787649,14,27.9
1469787677,6,32
1469787704,1,1
1469787705,2,52
1469787767,5,5
1469787768,6,33
1469787794,1,3
1469787795,2,53
1469787857,5,3
1469787871,4,4
1469787884,1,4
1469787885,2,52
1469787887,8,36
1469787947,7,28.6
1469787975,1,2
1469788037,5,5
1469788037,7,28.5
1469788127,5,3
1469788171,4,5
1469788186,8,37
1469788217,5,2
1469788248,14,27.8
1469788307,5,4
1469788307,6,32
1469788335,2,53
1469788397,5,2
1469788425,1,1
1469788425,2,52
1469788485,8,35
1469788487,5,4
1469788487,6,33
1469788515,1,3
1469788547,14,27.7
1469788577,5,3
1469788577,6,32
1469788605,1,2
1469788605,2,53
1469788667,5,4
1469788695,1,3
1469788757,5,3
1469788757,6,33
1469788785,8,36
1469788785,1,2
1469788786,2,52
1469788875,1,3
1469788937,6,32
1469788965,2,53
1469788965,3,28.2
1469789055,1,2
1469789055,3,28.1
1469789084,8,28
1469789117,5,4
1469789118,7,28.6
1469789145,1,3
1469789146,14,27.8
1469789207,5,3
1469789207,7,28.5
1469789235,1,2
1469789297,5,2
1469789325,1,1
1469789325,2,52
1469789383,8,34
1469789387,5,4
1469789415,1,2
1469789415,2,53
1469789445,14,27.9
1469789477,7,28.6
1469789505,2,52
1469789567,6,33
1469789568,7,28.5
1469789595,1,3
1469789657,5,5
1469789682,8,33
1469789685,1,2
1469789685,2,53
1469789751,5,3
1469789837,5,4
1469789837,6,32
1469789838,7,28.6
1469789865,1,3
1469789927,5,3
1469789955,3,28.2
1469789981,8,32
1469790017,5,4
1469790018,7,28.5
1469790043,14,27.8
1469790045,3,28.1
1469790107,5,3
1469790107,6,33
1469790108,7,28.6
1469790135,2,52
1469790135,3,28.2
1469790197,7,28.5
1469790225,2,53
1469790287,5,4
1469790315,1,2
1469790315,2,52
1469790316,3,28.1
1469790342,14,27.7
1469790377,7,28.6
1469790405,1,3
1469790557,5,3
1469790572,4,6
1469790580,8,31
1469790585,1,2
1469790585,2,53
1469790642,14,27.6
1469790675,1,3
1469790765,1,2
1469790766,2,52
1469790827,7,28.5
1469790855,1,3
1469790857,3,28.2
1469790879,8,32
1469790917,5,4
1469790918,7,28.6
1469790945,3,28.1
1469791035,1,2
1469791035,2,53
1469791097,5,6
1469791178,8,33
1469791187,5,3
1469791215,1,3
1469791215,2,52
1469791240,14,27.7
1469791277,5,2
1469791367,5,4
1469791477,8,34
1469791539,14,27.8
1469791547,5,3
1469791575,1,2
1469791637,5,2
1469791727,5,3
1469791755,1,1
1469791772,4,7
1469791818,5,4
1469791838,14,27.9
1469791845,1,2
1469791935,1,3
1469791935,3,28.2
1469791998,5,3
1469792087,5,4
1469792177,6,32
1469792267,5,3
1469792295,1,2
1469792357,5,4
1469792358,6,33
1469792385,1,3
1469792437,14,27.7
1469792447,5,3
1469792475,1,1
1469792475,3,28.1
1469792537,5,2
1469792565,1,3
1469792565,3,28.2
1469792627,5,4
1469792628,6,32
1469792655,1,2
1469792672,4,8
1469792674,8,33
1469792736,14,27.6
1469792745,1,3
1469792925,1,2
1469792974,8,34
1469792987,5,2
1469792988,7,28.5
1469793077,5,5
1469793078,7,28.6
1469793167,5,4
1469793272,4,9
1469793334,14,27.7
1469793347,5,3
1469793375,1,1
1469793465,1,2
1469793527,5,4
1469793572,8,32
1469793617,6,33
1469793618,7,28.5
1469793634,14,27.8
1469793645,1,3
1469793646,2,53
1469793707,5,3
1469793708,7,28.6
1469793735,1,4
1469793735,2,52
1469793797,5,2
1469793825,1,2
1469793871,8,25
1469793872,4,6
1469793887,5,4
1469793915,1,3
1469793933,14,27.9
1469794005,1,2
1469794006,3,28.1
1469794095,1,3
1469794096,3,28.2
1469794158,5,3
1469794170,8,31
1469794172,4,10
1469794185,3,28.1
1469794275,1,2
1469794337,5,4
1469794365,1,3
1469794366,3,28.2
1469794428,6,32
1469794455,1,2
1469794517,5,3
1469794518,6,33
1469794531,14,27.7
1469794608,6,32
1469794635,1,3
1469794725,2,53
1469794773,4,11
1469794787,5,4
1469794788,6,33
1469794817,2,52
1469794830,14,27.6
1469794877,5,3
1469794878,6,32
1469794905,1,2
1469794995,1,3
1469794996,2,53
1469794996,3,28.1
1469795068,8,23
1469795073,4,6
1469795085,2,52
1469795086,3,28.2
1469795175,1,2
1469795176,3,28.1
1469795237,5,4
1469795265,3,28.2
1469795327,5,2
1469795367,8,24
1469795418,5,5
1469795428,14,27.7
1469795445,1,3
1469795508,5,2
1469795598,6,33
1469795625,1,2
1469795666,8,29
1469795673,4,12
1469795688,5,3
1469795688,6,32
1469795716,3,28.1
1469795778,5,4
1469795778,6,33
1469795805,3,28.2
1469795868,5,3
1469795868,6,32
1469795896,3,28.1
1469795965,8,30
1469795973,4,13
1469796027,14,27.8
1469796048,5,4
1469796048,6,33
1469796075,1,3
1469796138,5,3
1469796138,6,32
1469796165,1,2
1469796166,3,28.2
1469796228,5,4
1469796255,1,4
1469796256,3,28.1
1469796318,5,5
1469796345,1,3
1469796408,5,4
1469796435,1,4
1469796436,3,28.2
1469796498,5,3
1469796525,1,3
1469796574,4,14
1469796625,14,27.7
1469796678,5,5
1469796705,1,2
1469796768,5,3
1469796795,1,3
1469796862,8,29
1469796885,1,1
1469796924,14,27.6
1469796948,5,2
1469796975,1,2
1469796976,3,28.1
1469797038,5,3
1469797128,5,4
1469797155,1,3
1469797156,3,28.2
1469797161,8,28
1469797218,5,5
1469797224,14,27.5
1469797245,1,2
1469797246,3,28.1
1469797308,5,3
1469797335,1,3
1469797336,3,28.2
1469797398,6,33
1469797398,7,28.7
1469797426,1,4
1469797426,3,28.1
1469797473,4,15
1469797488,5,2
1469797488,7,28.6
1469797515,1,2
1469797516,3,28.2
1469797523,14,27.6
1469797578,5,4
1469797578,6,32
1469797605,1,3
1469797606,3,28.1
1469797696,3,28.2
1469797785,1,2
1469797822,14,27.8
1469797848,7,28.7
1469797938,6,33
1469797938,7,28.6
1469798028,6,32
1469798055,1,3
1469798059,8,27
1469798073,4,16
1469798208,5,3
1469798208,7,28.7
1469798235,1,2
1469798298,7,28.6
1469798326,1,3
1469798358,8,28
1469798388,5,5
1469798478,5,3
1469798506,3,28.1
1469798568,5,5
1469798596,3,28.2
1469798658,5,3
1469798686,1,1
1469798719,14,27.7
1469798748,5,4
1469798776,1,3
1469798838,7,28.7
1469798928,7,28.6
1469798956,1,2
1469798957,8,27
1469799018,14,27.6
1469799046,1,3
1469799198,5,6
1469799198,7,28.7
1469799256,8,26
1469799288,5,3
1469799288,7,28.6
1469799316,1,2
1469799378,5,4
1469799406,1,3
1469799574,4,17
1469799617,14,27.7
1469799648,5,3
1469799828,5,4
1469799828,7,28.7
1469799856,1,2
1469799916,14,27.8
1469799918,5,3
1469799918,7,28.6
1469799946,1,3
1469800008,5,4
1469800036,1,2
1469800126,1,3
1469800188,5,3
1469800215,14,27.9
1469800278,5,2
1469800306,1,2
1469800458,5,3
1469800486,1,1
1469800548,5,4
1469800576,1,2
1469800728,7,28.7
1469800756,1,3
1469800756,2,51
1469800757,3,28.1
1469800815,14,27.8
1469800818,7,28.6
1469800846,3,28.2
1469800908,5,3
1469800909,7,28.7
1469800936,2,52
1469800998,5,4
1469800999,7,28.6
1469801074,4,18
1469801088,5,5
1469801113,14,27.7
1469801178,5,4
1469801296,1,1
1469801350,8,27
1469801374,4,17
1469801386,1,3
1469801412,14,27.6
1469801538,5,6
1469801566,1,1
1469801628,5,4
1469801649,8,28
1469801656,1,2
1469801675,4,18
1469801746,1,4
1469801898,5,3
1469801926,1,2
1469801948,8,29
1469801975,4,17
1469802010,14,27.7
1469802106,1,3
1469802106,2,51
1469802168,5,5
1469802196,1,1
1469802248,8,30
1469802258,5,4
1469802275,4,18
1469802286,1,3
1469802309,14,27.8
1469802348,5,3
1469802376,1,2
1469802376,2,52
1469802438,5,5
1469802466,1,1
1469802528,5,4
1469802556,1,3
1469802646,1,2
1469802708,5,2
1469802736,1,3
1469802737,2,51
1469802798,5,3
1469802846,8,28
1469802875,4,17
1469802889,5,2
1469802916,1,2
1469802916,2,52
1469802978,5,4
1469803006,1,5
1469803069,5,5
1469803096,1,3
1469803145,8,27
1469803158,5,2
1469803175,4,16
1469803199,34,1
1469803207,14,27.7
1469803248,5,5
1469803366,1,2
1469803366,2,51
1469803428,5,4
1469803444,8,28
1469803506,14,27.5
1469803518,5,2
1469803608,5,5
1469803636,1,3
1469803698,5,4
1469803726,1,2
1469803743,8,25
1469803775,4,6
1469803788,5,3
1469803805,14,27.6
1469803879,5,4
1469803996,1,3
1469804042,8,28
1469804075,4,17
1469804086,1,2
1469804104,14,27.7
1469804148,5,3
1469804176,1,3
1469804177,3,28.3
1469804238,5,4
1469804267,2,52
1469804341,8,30
1469804356,1,2
1469804357,2,51
1469804357,3,28.2
1469804375,4,16
1469804406,14,27.8
1469804420,5,3
1469804446,1,4
1469804446,2,52
1469804508,5,4
1469804536,1,3
1469804537,2,51
1469804537,3,28.3
1469804599,7,28.7
1469804626,3,28.2
1469804689,7,28.6
1469804778,5,5
1469804779,7,28.7
1469804868,5,2
1469804869,7,28.6
1469804896,1,2
1469804897,3,28.3
1469804940,8,31
1469804958,5,4
1469804986,1,1
1469805001,14,27.7
1469805049,5,5
1469805076,1,3
1469805077,2,52
1469805138,5,2
1469805139,7,28.7
1469805229,5,3
1469805229,7,28.6
1469805239,8,28
1469805275,4,15
1469805346,2,51
1469805436,1,2
1469805437,2,52
1469805526,1,3
1469805527,2,51
1469805527,3,28.2
1469805538,8,25
1469805588,5,4
1469805600,14,27.6
1469805617,1,2
1469805617,2,52
1469805617,3,28.3
1469805678,5,3
1469805706,1,3
1469805797,1,2
1469805797,3,28.2
1469805837,8,22
1469805874,4,14
1469805886,1,3
1469805887,3,28.3
1469805977,1,1
1469805977,3,28.2
1469806066,1,3
1469806067,3,28.3
1469806136,8,20
1469806198,14,27.7
1469806219,5,4
1469806309,13,26.6
1469806399,5,5
1469806489,5,3
1469806579,5,4
1469806669,5,3
1469806697,3,28.2
1469806734,8,19
1469806759,5,4
1469806759,7,28.7
1469806774,4,13
1469806786,1,2
1469806787,2,51
1469806797,14,27.8
1469806876,1,3
1469806877,3,28.3
1469806939,7,28.6
1469806966,1,2
1469806967,2,52
1469806967,3,28.2
1469807029,5,3
1469807033,8,17
1469807057,3,28.3
1469807074,4,12
1469807119,5,4
1469807119,7,28.7
1469807146,1,1
1469807209,5,2
1469807209,7,28.6
1469807236,1,2
1469807299,5,4
1469807299,7,28.7
1469807326,1,1
1469807333,8,16
1469807394,14,27.7
1469807416,1,2
1469807417,3,28.2
1469807506,1,3
1469807507,2,51
1469807569,5,3
1469807596,1,2
1469807632,8,15
1469807659,5,4
1469807674,4,11
1469807686,1,3
1469807687,2,52
1469807687,3,28.3
1469807694,14,27.6
1469807749,5,5
1469807839,5,4
1469807929,5,3
1469807956,1,1
1469807973,4,10
1469807993,14,27.5
1469808019,5,4
1469808047,1,2
1469808136,1,3
1469808199,5,3
1469808227,1,2
1469808230,8,14
1469808273,4,9
1469808289,5,4
1469808292,14,27.6
1469808316,1,3
1469808379,5,3
1469808407,1,1
1469808469,5,4
1469808496,1,3
1469808529,8,12
1469808559,5,2
1469808587,1,2
1469808591,14,27.8
1469808649,5,4
1469808676,1,3
1469808707,13,26.5
1469808739,5,3
1469808829,8,11
1469808873,4,7
1469808919,5,4
1469808947,1,2
1469809007,13,26.6
1469809099,5,3
1469809125,22,on
1469809126,23,99
1469809127,1,5
1469809156,20,on
1469809159,4,8
1469809172,22,off
1469809175,20,off
1469809186,20,on
1469809187,4,6
1469809187,21,99
1469809191,4,60
1469809193,4,61
1469809201,4,63
1469809202,22,on
1469809208,28,on
1469809209,8,10
1469809212,8,115
1469809213,4,62
1469809217,1,8
1469809217,20,off
1469809221,22,off
1469809229,28,off
1469809230,28,on
1469809235,22,on
1469809238,24,on
1469809238,25,on
1469809239,26,63
1469809250,28,off
1469809250,21,0
1469809251,4,61
1469809253,24,off
1469809253,25,off
1469809254,22,off
1469809255,4,9
1469809263,24,on
1469809263,25,on
1469809278,24,off
1469809278,25,off
1469809288,24,on
1469809288,25,on
1469809303,24,off
1469809303,25,off
1469809307,1,124
1469809307,3,28.2
1469809308,24,on
1469809308,25,on
1469809322,24,off
1469809322,25,off
1469809326,24,on
